"id","scientificName","scientificNameAuthorship","eventDate","decimalLongitude","decimalLatitude","institutionCode","collectionCode","catalogNumber","scientificNameID","originalscientificname","acceptedNameUsage","acceptedNameUsageID","accessRights","associatedMedia","associatedReferences","associatedSequences","associatedTaxa","basisOfRecord","behavior","bibliographicCitation","class","collectionID","continent","coordinatePrecision","coordinateUncertaintyInMeters","countryCode","county","dataGeneralizations","datasetID","dateIdentified","depth","division","dynamicProperties","establishmentMeans","eventID","eventRemarks","eventTime","family","fieldNotes","fieldNumber","footprintSRS","footprintWKT","forma","genus","geodeticDatum","habitat","higherClassification","higherGeography","higherGeographyID","identificationID","identificationQualifier","identificationReferences","identificationRemarks","identifiedBy","individualCount","individualID","informationWithheld","infraclass","infrakingdom","infraorder","infraphylum","institutionID","island","islandGroup","kingdom","language","lifeStage","locality","locationAccordingTo","locationID","locationRemarks","materialSampleID","maximumDepthInMeters","minimumDepthInMeters","modified","municipality","nameAccordingTo","nameAccordingToID","namePublishedIn","namePublishedInID","occurrenceID","occurrenceRemarks","occurrenceStatus","order","originalNameUsage","originalNameUsageID","otherCatalogNumbers","ownerInstitutionCode","parvorder","phylum","qc","recordNumber","recordedBy","references","reproductiveCondition","resource_id","rights","rightsHolder","section","sex","source","species","stateProvince","subclass","subdivision","subfamily","subforma","subgenus","subkingdom","suborder","subphylum","subsection","subspecies","subterclass","subtribe","subvariety","superclass","superfamily","superorder","supertribe","taxonConceptID","taxonID","taxonRank","taxonRemarks","taxonomicStatus","taxonomicgroup","tribe","type","typeStatus","valid_id","variety","vernacularName","waterBody","worms_id","year"
731462167,"Pelagia noctiluca","(Forsskål, 1775)","2008-06-07 12:00:00",2.4302,39.2833,"COB - IEO","MEDITS","35696","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,"Occurrence",,"Enric Massutí - enric.massuti@ba.ieo.es","Scyphozoa",,"Europe, Mediterranean  Sea",,,,"Balearic Islands",,"IMIS:dasid:3051",,357,,"SampleSize=ind. / km²;",,,,,"Pelagiidae",,,,,,"Pelagia","EPSG:4326",,,,,,,,,,"298.36",,,,,,,,,,"Animalia",,,,,,,,"357","357","2012-05-04 10:39:15",,,,,,"urn:catalog:COB - IEO:MEDITS:35696",,"present","Semaeostomeae",,,,,,"Cnidaria",1073183871,,,,,2527,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,"2008"
731462188,"Pelagia noctiluca","(Forsskål, 1775)","2007-06-17 12:00:00",2.4335,39.2812,"COB - IEO","MEDITS","33219","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,"Occurrence",,"Enric Massutí - enric.massuti@ba.ieo.es","Scyphozoa",,"Europe, Mediterranean  Sea",,,,"Balearic Islands",,"IMIS:dasid:3051",,358,,"SampleSize=ind. / km²;",,,,,"Pelagiidae",,,,,,"Pelagia","EPSG:4326",,,,,,,,,,"782.64",,,,,,,,,,"Animalia",,,,,,,,"358","358","2012-05-04 10:39:15",,,,,,"urn:catalog:COB - IEO:MEDITS:33219",,"present","Semaeostomeae",,,,,,"Cnidaria",1073183871,,,,,2527,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,"2007"
731462207,"Pelagia noctiluca","(Forsskål, 1775)","2009-05-11 12:00:00",2.4462,39.6669,"COB - IEO","MEDITS","38552","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,"Occurrence",,"Enric Massutí - enric.massuti@ba.ieo.es","Scyphozoa",,"Europe, Mediterranean  Sea",,,,"Balearic Islands",,"IMIS:dasid:3051",,62,,"SampleSize=ind. / km²;",,,,,"Pelagiidae",,,,,,"Pelagia","EPSG:4326",,,,,,,,,,"933",,,,,,,,,,"Animalia",,,,,,,,"62","62","2012-05-04 10:39:15",,,,,,"urn:catalog:COB - IEO:MEDITS:38552",,"present","Semaeostomeae",,,,,,"Cnidaria",1073183871,,,,,2527,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,"2009"
731462237,"Pelagia noctiluca","(Forsskål, 1775)","2007-06-19 12:00:00",2.6448,39.8194,"COB - IEO","MEDITS","33868","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,"Occurrence",,"Enric Massutí - enric.massuti@ba.ieo.es","Scyphozoa",,"Europe, Mediterranean  Sea",,,,"Balearic Islands",,"IMIS:dasid:3051",,73,,"SampleSize=ind. / km²;",,,,,"Pelagiidae",,,,,,"Pelagia","EPSG:4326",,,,,,,,,,"785.76",,,,,,,,,,"Animalia",,,,,,,,"73","73","2012-05-04 10:39:15",,,,,,"urn:catalog:COB - IEO:MEDITS:33868",,"present","Semaeostomeae",,,,,,"Cnidaria",1073183871,,,,,2527,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,"2007"
731462261,"Pelagia noctiluca","(Forsskål, 1775)","2008-06-18 12:00:00",2.833,39.035,"COB - IEO","MEDITS","38148","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,"Occurrence",,"Enric Massutí - enric.massuti@ba.ieo.es","Scyphozoa",,"Europe, Mediterranean  Sea",,,,"Balearic Islands",,"IMIS:dasid:3051",,141,,"SampleSize=ind. / km²;",,,,,"Pelagiidae",,,,,,"Pelagia","EPSG:4326",,,,,,,,,,"436.84",,,,,,,,,,"Animalia",,,,,,,,"141","141","2012-05-04 10:39:15",,,,,,"urn:catalog:COB - IEO:MEDITS:38148",,"present","Semaeostomeae",,,,,,"Cnidaria",1073183871,,,,,2527,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,"2008"
731462265,"Pelagia noctiluca","(Forsskål, 1775)","2009-05-10 12:00:00",2.0535,39.6783,"COB - IEO","MEDITS","38231","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,"Occurrence",,"Enric Massutí - enric.massuti@ba.ieo.es","Scyphozoa",,"Europe, Mediterranean  Sea",,,,"Balearic Islands",,"IMIS:dasid:3051",,691,,"SampleSize=ind. / km²;",,,,,"Pelagiidae",,,,,,"Pelagia","EPSG:4326",,,,,,,,,,"130.51",,,,,,,,,,"Animalia",,,,,,,,"691","691","2012-05-04 10:39:15",,,,,,"urn:catalog:COB - IEO:MEDITS:38231",,"present","Semaeostomeae",,,,,,"Cnidaria",1073183871,,,,,2527,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,"2009"
731462357,"Pelagia noctiluca","(Forsskål, 1775)","2007-06-18 12:00:00",2.5042,39.4299,"COB - IEO","MEDITS","33600","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,"Occurrence",,"Enric Massutí - enric.massuti@ba.ieo.es","Scyphozoa",,"Europe, Mediterranean  Sea",,,,"Balearic Islands",,"IMIS:dasid:3051",,77,,"SampleSize=ind. / km²;",,,,,"Pelagiidae",,,,,,"Pelagia","EPSG:4326",,,,,,,,,,"946.63",,,,,,,,,,"Animalia",,,,,,,,"77","77","2012-05-04 10:39:15",,,,,,"urn:catalog:COB - IEO:MEDITS:33600",,"present","Semaeostomeae",,,,,,"Cnidaria",1073183871,,,,,2527,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,"2007"
731462480,"Pelagia noctiluca","(Forsskål, 1775)","2010-06-14 12:00:00",2.331,39.5433,"COB - IEO","MEDITS","41101","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,"Occurrence",,"Enric Massutí - enric.massuti@ba.ieo.es","Scyphozoa",,"Europe, Mediterranean  Sea",,,,"Balearic Islands",,"IMIS:dasid:3051",,84,,"SampleSize=ind. / km²;",,,,,"Pelagiidae",,,,,,"Pelagia","EPSG:4326",,,,,,,,,,"233.86",,,,,,,,,,"Animalia",,,,,,,,"84","84","2012-05-04 10:39:15",,,,,,"urn:catalog:COB - IEO:MEDITS:41101",,"present","Semaeostomeae",,,,,,"Cnidaria",1073183871,,,,,2527,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,"2010"
731462490,"Pelagia noctiluca","(Forsskål, 1775)","2010-06-13 12:00:00",2.0766,39.6947,"COB - IEO","MEDITS","40697","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,"Occurrence",,"Enric Massutí - enric.massuti@ba.ieo.es","Scyphozoa",,"Europe, Mediterranean  Sea",,,,"Balearic Islands",,"IMIS:dasid:3051",,687,,"SampleSize=ind. / km²;",,,,,"Pelagiidae",,,,,,"Pelagia","EPSG:4326",,,,,,,,,,"958.9",,,,,,,,,,"Animalia",,,,,,,,"687","687","2012-05-04 10:39:15",,,,,,"urn:catalog:COB - IEO:MEDITS:40697",,"present","Semaeostomeae",,,,,,"Cnidaria",1073183871,,,,,2527,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,"2010"
731462526,"Pelagia noctiluca","(Forsskål, 1775)","2010-06-18 12:00:00",3.7223,40.1207,"COB - IEO","MEDITS","42046","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,"Occurrence",,"Enric Massutí - enric.massuti@ba.ieo.es","Scyphozoa",,"Europe, Mediterranean  Sea",,,,"Balearic Islands",,"IMIS:dasid:3051",,173,,"SampleSize=ind. / km²;",,,,,"Pelagiidae",,,,,,"Pelagia","EPSG:4326",,,,,,,,,,"444.89",,,,,,,,,,"Animalia",,,,,,,,"173","173","2012-05-04 10:39:15",,,,,,"urn:catalog:COB - IEO:MEDITS:42046",,"present","Semaeostomeae",,,,,,"Cnidaria",1073183871,,,,,2527,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,"2010"
731462531,"Pelagia noctiluca","(Forsskål, 1775)","2010-06-23 12:00:00",2.85,39.0215,"COB - IEO","MEDITS","43252","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,"Occurrence",,"Enric Massutí - enric.massuti@ba.ieo.es","Scyphozoa",,"Europe, Mediterranean  Sea",,,,"Balearic Islands",,"IMIS:dasid:3051",,142,,"SampleSize=ind. / km²;",,,,,"Pelagiidae",,,,,,"Pelagia","EPSG:4326",,,,,,,,,,"582.92",,,,,,,,,,"Animalia",,,,,,,,"142","142","2012-05-04 10:39:15",,,,,,"urn:catalog:COB - IEO:MEDITS:43252",,"present","Semaeostomeae",,,,,,"Cnidaria",1073183871,,,,,2527,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,"2010"
731462609,"Pelagia noctiluca","(Forsskål, 1775)","2009-05-21 12:00:00",2.8582,39.2398,"COB - IEO","MEDITS","40505","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,"Occurrence",,"Enric Massutí - enric.massuti@ba.ieo.es","Scyphozoa",,"Europe, Mediterranean  Sea",,,,"Balearic Islands",,"IMIS:dasid:3051",,98,,"SampleSize=ind. / km²;",,,,,"Pelagiidae",,,,,,"Pelagia","EPSG:4326",,,,,,,,,,"584.57",,,,,,,,,,"Animalia",,,,,,,,"98","98","2012-05-04 10:39:15",,,,,,"urn:catalog:COB - IEO:MEDITS:40505",,"present","Semaeostomeae",,,,,,"Cnidaria",1073183871,,,,,2527,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,"2009"
731462741,"Pelagia noctiluca","(Forsskål, 1775)","2008-06-09 12:00:00",2.5042,39.4299,"COB - IEO","MEDITS","36416","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,"Occurrence",,"Enric Massutí - enric.massuti@ba.ieo.es","Scyphozoa",,"Europe, Mediterranean  Sea",,,,"Balearic Islands",,"IMIS:dasid:3051",,71,,"SampleSize=ind. / km²;",,,,,"Pelagiidae",,,,,,"Pelagia","EPSG:4326",,,,,,,,,,"452.17",,,,,,,,,,"Animalia",,,,,,,,"71","71","2012-05-04 10:39:15",,,,,,"urn:catalog:COB - IEO:MEDITS:36416",,"present","Semaeostomeae",,,,,,"Cnidaria",1073183871,,,,,2527,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,"2008"
731462770,"Pelagia noctiluca","(Forsskål, 1775)","2008-06-12 12:00:00",4.4104,39.9422,"COB - IEO","MEDITS","37042","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,"Occurrence",,"Enric Massutí - enric.massuti@ba.ieo.es","Scyphozoa",,"Europe, Mediterranean  Sea",,,,"Balearic Islands",,"IMIS:dasid:3051",,155,,"SampleSize=ind. / km²;",,,,,"Pelagiidae",,,,,,"Pelagia","EPSG:4326",,,,,,,,,,"334.39",,,,,,,,,,"Animalia",,,,,,,,"155","155","2012-05-04 10:39:15",,,,,,"urn:catalog:COB - IEO:MEDITS:37042",,"present","Semaeostomeae",,,,,,"Cnidaria",1073183871,,,,,2527,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,"2008"
731462775,"Pelagia noctiluca","(Forsskål, 1775)","2009-05-13 12:00:00",3.1406,39.2279,"COB - IEO","MEDITS","38989","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,"Occurrence",,"Enric Massutí - enric.massuti@ba.ieo.es","Scyphozoa",,"Europe, Mediterranean  Sea",,,,"Balearic Islands",,"IMIS:dasid:3051",,94,,"SampleSize=ind. / km²;",,,,,"Pelagiidae",,,,,,"Pelagia","EPSG:4326",,,,,,,,,,"1174.37",,,,,,,,,,"Animalia",,,,,,,,"94","94","2012-05-04 10:39:15",,,,,,"urn:catalog:COB - IEO:MEDITS:38989",,"present","Semaeostomeae",,,,,,"Cnidaria",1073183871,,,,,2527,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,"2009"
731462805,"Pelagia noctiluca","(Forsskål, 1775)","2009-05-21 12:00:00",2.9917,39.2277,"COB - IEO","MEDITS","40464","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,"Occurrence",,"Enric Massutí - enric.massuti@ba.ieo.es","Scyphozoa",,"Europe, Mediterranean  Sea",,,,"Balearic Islands",,"IMIS:dasid:3051",,58,,"SampleSize=ind. / km²;",,,,,"Pelagiidae",,,,,,"Pelagia","EPSG:4326",,,,,,,,,,"977.62",,,,,,,,,,"Animalia",,,,,,,,"58","58","2012-05-04 10:39:15",,,,,,"urn:catalog:COB - IEO:MEDITS:40464",,"present","Semaeostomeae",,,,,,"Cnidaria",1073183871,,,,,2527,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,"2009"
731462812,"Pelagia noctiluca","(Forsskål, 1775)","2010-06-14 12:00:00",2.4855,39.781,"COB - IEO","MEDITS","40946","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,"Occurrence",,"Enric Massutí - enric.massuti@ba.ieo.es","Scyphozoa",,"Europe, Mediterranean  Sea",,,,"Balearic Islands",,"IMIS:dasid:3051",,146,,"SampleSize=ind. / km²;",,,,,"Pelagiidae",,,,,,"Pelagia","EPSG:4326",,,,,,,,,,"308.53",,,,,,,,,,"Animalia",,,,,,,,"146","146","2012-05-04 10:39:15",,,,,,"urn:catalog:COB - IEO:MEDITS:40946",,"present","Semaeostomeae",,,,,,"Cnidaria",1073183871,,,,,2527,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,"2010"
731462826,"Pelagia noctiluca","(Forsskål, 1775)","2007-06-20 12:00:00",3.5473,40.0157,"COB - IEO","MEDITS","34032","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,"Occurrence",,"Enric Massutí - enric.massuti@ba.ieo.es","Scyphozoa",,"Europe, Mediterranean  Sea",,,,"Balearic Islands",,"IMIS:dasid:3051",,149,,"SampleSize=ind. / km²;",,,,,"Pelagiidae",,,,,,"Pelagia","EPSG:4326",,,,,,,,,,"678.26",,,,,,,,,,"Animalia",,,,,,,,"149","149","2012-05-04 10:39:15",,,,,,"urn:catalog:COB - IEO:MEDITS:34032",,"present","Semaeostomeae",,,,,,"Cnidaria",1073183871,,,,,2527,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,"2007"
731462834,"Pelagia noctiluca","(Forsskål, 1775)","2009-05-11 12:00:00",2.7595,39.8574,"COB - IEO","MEDITS","38426","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,"Occurrence",,"Enric Massutí - enric.massuti@ba.ieo.es","Scyphozoa",,"Europe, Mediterranean  Sea",,,,"Balearic Islands",,"IMIS:dasid:3051",,62,,"SampleSize=ind. / km²;",,,,,"Pelagiidae",,,,,,"Pelagia","EPSG:4326",,,,,,,,,,"380.84",,,,,,,,,,"Animalia",,,,,,,,"62","62","2012-05-04 10:39:15",,,,,,"urn:catalog:COB - IEO:MEDITS:38426",,"present","Semaeostomeae",,,,,,"Cnidaria",1073183871,,,,,2527,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,"2009"
731462855,"Pelagia noctiluca","(Forsskål, 1775)","2007-06-21 12:00:00",4.3075,40.019,"COB - IEO","MEDITS","34273","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,"Occurrence",,"Enric Massutí - enric.massuti@ba.ieo.es","Scyphozoa",,"Europe, Mediterranean  Sea",,,,"Balearic Islands",,"IMIS:dasid:3051",,77,,"SampleSize=ind. / km²;",,,,,"Pelagiidae",,,,,,"Pelagia","EPSG:4326",,,,,,,,,,"592.61",,,,,,,,,,"Animalia",,,,,,,,"77","77","2012-05-04 10:39:15",,,,,,"urn:catalog:COB - IEO:MEDITS:34273",,"present","Semaeostomeae",,,,,,"Cnidaria",1073183871,,,,,2527,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,"2007"
731462881,"Pelagia noctiluca","(Forsskål, 1775)","2007-06-25 12:00:00",3.8813,39.8105,"COB - IEO","MEDITS","35021","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,"Occurrence",,"Enric Massutí - enric.massuti@ba.ieo.es","Scyphozoa",,"Europe, Mediterranean  Sea",,,,"Balearic Islands",,"IMIS:dasid:3051",,386,,"SampleSize=ind. / km²;",,,,,"Pelagiidae",,,,,,"Pelagia","EPSG:4326",,,,,,,,,,"454.62",,,,,,,,,,"Animalia",,,,,,,,"386","386","2012-05-04 10:39:15",,,,,,"urn:catalog:COB - IEO:MEDITS:35021",,"present","Semaeostomeae",,,,,,"Cnidaria",1073183871,,,,,2527,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,"2007"
731462895,"Pelagia noctiluca","(Forsskål, 1775)","2008-06-11 12:00:00",3.8813,39.8105,"COB - IEO","MEDITS","36912","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,"Occurrence",,"Enric Massutí - enric.massuti@ba.ieo.es","Scyphozoa",,"Europe, Mediterranean  Sea",,,,"Balearic Islands",,"IMIS:dasid:3051",,384,,"SampleSize=ind. / km²;",,,,,"Pelagiidae",,,,,,"Pelagia","EPSG:4326",,,,,,,,,,"172.85",,,,,,,,,,"Animalia",,,,,,,,"384","384","2012-05-04 10:39:15",,,,,,"urn:catalog:COB - IEO:MEDITS:36912",,"present","Semaeostomeae",,,,,,"Cnidaria",1073183871,,,,,2527,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,"2008"
731462913,"Pelagia noctiluca","(Forsskål, 1775)","2010-06-17 12:00:00",4.1548,40.1767,"COB - IEO","MEDITS","42001","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,"Occurrence",,"Enric Massutí - enric.massuti@ba.ieo.es","Scyphozoa",,"Europe, Mediterranean  Sea",,,,"Balearic Islands",,"IMIS:dasid:3051",,255,,"SampleSize=ind. / km²;",,,,,"Pelagiidae",,,,,,"Pelagia","EPSG:4326",,,,,,,,,,"237.76",,,,,,,,,,"Animalia",,,,,,,,"255","255","2012-05-04 10:39:15",,,,,,"urn:catalog:COB - IEO:MEDITS:42001",,"present","Semaeostomeae",,,,,,"Cnidaria",1073183871,,,,,2527,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,"2010"
731462927,"Pelagia noctiluca","(Forsskål, 1775)","2007-06-23 12:00:00",4.504,39.6542,"COB - IEO","MEDITS","34569","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,"Occurrence",,"Enric Massutí - enric.massuti@ba.ieo.es","Scyphozoa",,"Europe, Mediterranean  Sea",,,,"Balearic Islands",,"IMIS:dasid:3051",,688,,"SampleSize=ind. / km²;",,,,,"Pelagiidae",,,,,,"Pelagia","EPSG:4326",,,,,,,,,,"535.03",,,,,,,,,,"Animalia",,,,,,,,"688","688","2012-05-04 10:39:15",,,,,,"urn:catalog:COB - IEO:MEDITS:34569",,"present","Semaeostomeae",,,,,,"Cnidaria",1073183871,,,,,2527,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,"2007"
731462930,"Pelagia noctiluca","(Forsskål, 1775)","2008-06-14 12:00:00",3.6865,40.2086,"COB - IEO","MEDITS","37183","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,"Occurrence",,"Enric Massutí - enric.massuti@ba.ieo.es","Scyphozoa",,"Europe, Mediterranean  Sea",,,,"Balearic Islands",,"IMIS:dasid:3051",,418,,"SampleSize=ind. / km²;",,,,,"Pelagiidae",,,,,,"Pelagia","EPSG:4326",,,,,,,,,,"455.49",,,,,,,,,,"Animalia",,,,,,,,"418","418","2012-05-04 10:39:15",,,,,,"urn:catalog:COB - IEO:MEDITS:37183",,"present","Semaeostomeae",,,,,,"Cnidaria",1073183871,,,,,2527,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,"2008"
731462931,"Pelagia noctiluca","(Forsskål, 1775)","2008-06-11 12:00:00",3.6625,39.7245,"COB - IEO","MEDITS","36711","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,"Occurrence",,"Enric Massutí - enric.massuti@ba.ieo.es","Scyphozoa",,"Europe, Mediterranean  Sea",,,,"Balearic Islands",,"IMIS:dasid:3051",,81,,"SampleSize=ind. / km²;",,,,,"Pelagiidae",,,,,,"Pelagia","EPSG:4326",,,,,,,,,,"310.33",,,,,,,,,,"Animalia",,,,,,,,"81","81","2012-05-04 10:39:15",,,,,,"urn:catalog:COB - IEO:MEDITS:36711",,"present","Semaeostomeae",,,,,,"Cnidaria",1073183871,,,,,2527,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,"2008"
731462940,"Pelagia noctiluca","(Forsskål, 1775)","2009-05-12 12:00:00",2.7326,39.3356,"COB - IEO","MEDITS","38739","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,"Occurrence",,"Enric Massutí - enric.massuti@ba.ieo.es","Scyphozoa",,"Europe, Mediterranean  Sea",,,,"Balearic Islands",,"IMIS:dasid:3051",,60,,"SampleSize=ind. / km²;",,,,,"Pelagiidae",,,,,,"Pelagia","EPSG:4326",,,,,,,,,,"1916.49",,,,,,,,,,"Animalia",,,,,,,,"60","60","2012-05-04 10:39:15",,,,,,"urn:catalog:COB - IEO:MEDITS:38739",,"present","Semaeostomeae",,,,,,"Cnidaria",1073183871,,,,,2527,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,"2009"
731462974,"Pelagia noctiluca","(Forsskål, 1775)","2010-06-15 12:00:00",2.2365,39.4393,"COB - IEO","MEDITS","41176","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,"Occurrence",,"Enric Massutí - enric.massuti@ba.ieo.es","Scyphozoa",,"Europe, Mediterranean  Sea",,,,"Balearic Islands",,"IMIS:dasid:3051",,108,,"SampleSize=ind. / km²;",,,,,"Pelagiidae",,,,,,"Pelagia","EPSG:4326",,,,,,,,,,"336.75",,,,,,,,,,"Animalia",,,,,,,,"108","108","2012-05-04 10:39:15",,,,,,"urn:catalog:COB - IEO:MEDITS:41176",,"present","Semaeostomeae",,,,,,"Cnidaria",1073183871,,,,,2527,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,"2010"
731462991,"Pelagia noctiluca","(Forsskål, 1775)","2007-06-26 12:00:00",3.3418,39.4537,"COB - IEO","MEDITS","35207","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,"Occurrence",,"Enric Massutí - enric.massuti@ba.ieo.es","Scyphozoa",,"Europe, Mediterranean  Sea",,,,"Balearic Islands",,"IMIS:dasid:3051",,53,,"SampleSize=ind. / km²;",,,,,"Pelagiidae",,,,,,"Pelagia","EPSG:4326",,,,,,,,,,"1186.74",,,,,,,,,,"Animalia",,,,,,,,"53","53","2012-05-04 10:39:15",,,,,,"urn:catalog:COB - IEO:MEDITS:35207",,"present","Semaeostomeae",,,,,,"Cnidaria",1073183871,,,,,2527,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,"2007"
731463026,"Pelagia noctiluca","(Forsskål, 1775)","2010-06-24 12:00:00",2.4214,39.2906,"COB - IEO","MEDITS","43345","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,"Occurrence",,"Enric Massutí - enric.massuti@ba.ieo.es","Scyphozoa",,"Europe, Mediterranean  Sea",,,,"Balearic Islands",,"IMIS:dasid:3051",,355,,"SampleSize=ind. / km²;",,,,,"Pelagiidae",,,,,,"Pelagia","EPSG:4326",,,,,,,,,,"595.53",,,,,,,,,,"Animalia",,,,,,,,"355","355","2012-05-04 10:39:15",,,,,,"urn:catalog:COB - IEO:MEDITS:43345",,"present","Semaeostomeae",,,,,,"Cnidaria",1073183871,,,,,2527,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,"2010"
