"id","scientificName","scientificNameAuthorship","eventDate","decimalLongitude","decimalLatitude","institutionCode","collectionCode","catalogNumber","scientificNameID","originalscientificname","acceptedNameUsage","acceptedNameUsageID","accessRights","associatedMedia","associatedReferences","associatedSequences","associatedTaxa","basisOfRecord","behavior","bibliographicCitation","class","collectionID","continent","coordinatePrecision","coordinateUncertaintyInMeters","countryCode","county","dataGeneralizations","datasetID","dateIdentified","depth","division","dynamicProperties","establishmentMeans","eventID","eventRemarks","eventTime","family","fieldNotes","fieldNumber","footprintSRS","footprintWKT","forma","genus","geodeticDatum","habitat","higherClassification","higherGeography","higherGeographyID","identificationID","identificationQualifier","identificationReferences","identificationRemarks","identifiedBy","individualCount","individualID","informationWithheld","infraclass","infrakingdom","infraorder","infraphylum","institutionID","island","islandGroup","kingdom","language","lifeStage","locality","locationAccordingTo","locationID","locationRemarks","materialSampleID","maximumDepthInMeters","minimumDepthInMeters","modified","municipality","nameAccordingTo","nameAccordingToID","namePublishedIn","namePublishedInID","occurrenceID","occurrenceRemarks","occurrenceStatus","order","originalNameUsage","originalNameUsageID","otherCatalogNumbers","ownerInstitutionCode","parvorder","phylum","qc","recordNumber","recordedBy","references","reproductiveCondition","resource_id","rights","rightsHolder","section","sex","source","species","stateProvince","subclass","subdivision","subfamily","subforma","subgenus","subkingdom","suborder","subphylum","subsection","subspecies","subterclass","subtribe","subvariety","superclass","superfamily","superorder","supertribe","taxonConceptID","taxonID","taxonRank","taxonRemarks","taxonomicStatus","taxonomicgroup","tribe","type","typeStatus","valid_id","variety","vernacularName","waterBody","worms_id","year"
715833676,"Aurelia aurita","(Linnaeus, 1758)","1997-10-15 12:00:00",-97.358333,27.825,"TPWD","Corpus Christi Bay Trawl",,"urn:lsid:marinespecies.org:taxname:135306","Aurelia aurita",,,,,,,,"HumanObservation",,,"Scyphozoa",,,,"100",,,,"TPWD_HARC_TexasCorpusChristiBay_Trawl",,4.3,,,,,,,"Ulmaridae",,,,,,"Aurelia","EPSG:4326 WGS 84",,,,,,,,,,,,,,,,,,,,"Animalia",,,"Nueces Estuary",,,,,"4.3","4.3","2014-06-05",,,,,,"1111594470",,"Q","Semaeostomeae",,,,"HARC",,"Cnidaria",1073216638,,"TPWD",,,3537,,,,,,"Aurelia aurita","Texas","Discomedusae",,,,,,,,,,,,,,,,,,,"Species",,,"Scyphozoa",,,,408472,,"Moon jelly","Corpus Christi Bay",135306,"1997"
715833677,"Aurelia aurita","(Linnaeus, 1758)","1999-05-11 12:00:00",-97.358889,27.825278000000004,"TPWD","Corpus Christi Bay Trawl",,"urn:lsid:marinespecies.org:taxname:135306","Aurelia aurita",,,,,,,,"HumanObservation",,,"Scyphozoa",,,,"100",,,,"TPWD_HARC_TexasCorpusChristiBay_Trawl",,3.55,,,,,,,"Ulmaridae",,,,,,"Aurelia","EPSG:4326 WGS 84",,,,,,,,,,,,,,,,,,,,"Animalia",,,"Nueces Estuary",,,,,"3.4","3.7","2014-06-05",,,,,,"1111594472",,"Q","Semaeostomeae",,,,"HARC",,"Cnidaria",1073085566,,"TPWD",,,3537,,,,,,"Aurelia aurita","Texas","Discomedusae",,,,,,,,,,,,,,,,,,,"Species",,,"Scyphozoa",,,,408472,,"Moon jelly","Corpus Christi Bay",135306,"1999"
715833678,"Aurelia aurita","(Linnaeus, 1758)","2006-05-01 12:00:00",-97.340556,27.824167,"TPWD","Corpus Christi Bay Trawl",,"urn:lsid:marinespecies.org:taxname:135306","Aurelia aurita",,,,,,,,"HumanObservation",,,"Scyphozoa",,,,"100",,,,"TPWD_HARC_TexasCorpusChristiBay_Trawl",,3.4,,,,,,,"Ulmaridae",,,,,,"Aurelia","EPSG:4326 WGS 84",,,,,,,,,,,,,,,,,,,,"Animalia",,,"Nueces Estuary",,,,,"3.4","3.4","2014-06-05",,,,,,"1111594484",,"Q","Semaeostomeae",,,,"HARC",,"Cnidaria",1073216638,,"TPWD",,,3537,,,,,,"Aurelia aurita","Texas","Discomedusae",,,,,,,,,,,,,,,,,,,"Species",,,"Scyphozoa",,,,408472,,"Moon jelly","Corpus Christi Bay",135306,"2006"
715833679,"Aurelia aurita","(Linnaeus, 1758)","1983-11-07 12:00:00",-97.341667,27.825,"TPWD","Corpus Christi Bay Trawl",,"urn:lsid:marinespecies.org:taxname:135306","Aurelia aurita",,,,,,,,"HumanObservation",,,"Scyphozoa",,,,"100",,,,"TPWD_HARC_TexasCorpusChristiBay_Trawl",,3.9,,,,,,,"Ulmaridae",,,,,,"Aurelia","EPSG:4326 WGS 84",,,,,,,,,,,,,,,,,,,,"Animalia",,,"Nueces Estuary",,,,,"3.9","3.9","2014-06-05",,,,,,"1111594490",,"Q","Semaeostomeae",,,,"HARC",,"Cnidaria",1073216638,,"TPWD",,,3537,,,,,,"Aurelia aurita","Texas","Discomedusae",,,,,,,,,,,,,,,,,,,"Species",,,"Scyphozoa",,,,408472,,"Moon jelly","Corpus Christi Bay",135306,"1983"
715833680,"Aurelia aurita","(Linnaeus, 1758)","1990-08-27 12:00:00",-97.341667,27.825,"TPWD","Corpus Christi Bay Trawl",,"urn:lsid:marinespecies.org:taxname:135306","Aurelia aurita",,,,,,,,"HumanObservation",,,"Scyphozoa",,,,"100",,,,"TPWD_HARC_TexasCorpusChristiBay_Trawl",,3.8,,,,,,,"Ulmaridae",,,,,,"Aurelia","EPSG:4326 WGS 84",,,,,,,,,,,,,,,,,,,,"Animalia",,,"Nueces Estuary",,,,,"3.6","4","2014-06-05",,,,,,"1111594507",,"Q","Semaeostomeae",,,,"HARC",,"Cnidaria",1073085566,,"TPWD",,,3537,,,,,,"Aurelia aurita","Texas","Discomedusae",,,,,,,,,,,,,,,,,,,"Species",,,"Scyphozoa",,,,408472,,"Moon jelly","Corpus Christi Bay",135306,"1990"
715833681,"Aurelia aurita","(Linnaeus, 1758)","1996-03-12 12:00:00",-97.341667,27.825,"TPWD","Corpus Christi Bay Trawl",,"urn:lsid:marinespecies.org:taxname:135306","Aurelia aurita",,,,,,,,"HumanObservation",,,"Scyphozoa",,,,"100",,,,"TPWD_HARC_TexasCorpusChristiBay_Trawl",,4,,,,,,,"Ulmaridae",,,,,,"Aurelia","EPSG:4326 WGS 84",,,,,,,,,,,,,,,,,,,,"Animalia",,,"Nueces Estuary",,,,,"4","4","2014-06-05",,,,,,"1111594522",,"Q","Semaeostomeae",,,,"HARC",,"Cnidaria",1073216638,,"TPWD",,,3537,,,,,,"Aurelia aurita","Texas","Discomedusae",,,,,,,,,,,,,,,,,,,"Species",,,"Scyphozoa",,,,408472,,"Moon jelly","Corpus Christi Bay",135306,"1996"
715833682,"Aurelia aurita","(Linnaeus, 1758)","2000-07-18 12:00:00",-97.34277800000001,27.825556,"TPWD","Corpus Christi Bay Trawl",,"urn:lsid:marinespecies.org:taxname:135306","Aurelia aurita",,,,,,,,"HumanObservation",,,"Scyphozoa",,,,"100",,,,"TPWD_HARC_TexasCorpusChristiBay_Trawl",,3.55,,,,,,,"Ulmaridae",,,,,,"Aurelia","EPSG:4326 WGS 84",,,,,,,,,,,,,,,,,,,,"Animalia",,,"Nueces Estuary",,,,,"3.4","3.7","2014-06-05",,,,,,"1111594531",,"Q","Semaeostomeae",,,,"HARC",,"Cnidaria",1073085566,,"TPWD",,,3537,,,,,,"Aurelia aurita","Texas","Discomedusae",,,,,,,,,,,,,,,,,,,"Species",,,"Scyphozoa",,,,408472,,"Moon jelly","Corpus Christi Bay",135306,"2000"
715833683,"Aurelia aurita","(Linnaeus, 1758)","1999-08-25 12:00:00",-97.343056,27.826389000000002,"TPWD","Corpus Christi Bay Trawl",,"urn:lsid:marinespecies.org:taxname:135306","Aurelia aurita",,,,,,,,"HumanObservation",,,"Scyphozoa",,,,"100",,,,"TPWD_HARC_TexasCorpusChristiBay_Trawl",,3.4,,,,,,,"Ulmaridae",,,,,,"Aurelia","EPSG:4326 WGS 84",,,,,,,,,,,,,,,,,,,,"Animalia",,,"Nueces Estuary",,,,,"3.4","3.4","2014-06-05",,,,,,"1111594536",,"Q","Semaeostomeae",,,,"HARC",,"Cnidaria",1073216638,,"TPWD",,,3537,,,,,,"Aurelia aurita","Texas","Discomedusae",,,,,,,,,,,,,,,,,,,"Species",,,"Scyphozoa",,,,408472,,"Moon jelly","Corpus Christi Bay",135306,"1999"
715833684,"Aurelia aurita","(Linnaeus, 1758)","2006-12-06 12:00:00",-97.34,27.827221999999995,"TPWD","Corpus Christi Bay Trawl",,"urn:lsid:marinespecies.org:taxname:135306","Aurelia aurita",,,,,,,,"HumanObservation",,,"Scyphozoa",,,,"100",,,,"TPWD_HARC_TexasCorpusChristiBay_Trawl",,3.4,,,,,,,"Ulmaridae",,,,,,"Aurelia","EPSG:4326 WGS 84",,,,,,,,,,,,,,,,,,,,"Animalia",,,"Nueces Estuary",,,,,"3.4","3.4","2014-06-05",,,,,,"1111594537",,"Q","Semaeostomeae",,,,"HARC",,"Cnidaria",1073216638,,"TPWD",,,3537,,,,,,"Aurelia aurita","Texas","Discomedusae",,,,,,,,,,,,,,,,,,,"Species",,,"Scyphozoa",,,,408472,,"Moon jelly","Corpus Christi Bay",135306,"2006"
715833685,"Aurelia aurita","(Linnaeus, 1758)","1983-11-16 12:00:00",-97.325,27.825,"TPWD","Corpus Christi Bay Trawl",,"urn:lsid:marinespecies.org:taxname:135306","Aurelia aurita",,,,,,,,"HumanObservation",,,"Scyphozoa",,,,"100",,,,"TPWD_HARC_TexasCorpusChristiBay_Trawl",,3.5,,,,,,,"Ulmaridae",,,,,,"Aurelia","EPSG:4326 WGS 84",,,,,,,,,,,,,,,,,,,,"Animalia",,,"Nueces Estuary",,,,,"3.5","3.5","2014-06-05",,,,,,"1111594554",,"Q","Semaeostomeae",,,,"HARC",,"Cnidaria",1073216638,,"TPWD",,,3537,,,,,,"Aurelia aurita","Texas","Discomedusae",,,,,,,,,,,,,,,,,,,"Species",,,"Scyphozoa",,,,408472,,"Moon jelly","Corpus Christi Bay",135306,"1983"
715833686,"Aurelia aurita","(Linnaeus, 1758)","1986-11-03 12:00:00",-97.325,27.825,"TPWD","Corpus Christi Bay Trawl",,"urn:lsid:marinespecies.org:taxname:135306","Aurelia aurita",,,,,,,,"HumanObservation",,,"Scyphozoa",,,,"100",,,,"TPWD_HARC_TexasCorpusChristiBay_Trawl",,4.6,,,,,,,"Ulmaridae",,,,,,"Aurelia","EPSG:4326 WGS 84",,,,,,,,,,,,,,,,,,,,"Animalia",,,"Nueces Estuary",,,,,"4.6","4.6","2014-06-05",,,,,,"1111594560",,"Q","Semaeostomeae",,,,"HARC",,"Cnidaria",1073216638,,"TPWD",,,3537,,,,,,"Aurelia aurita","Texas","Discomedusae",,,,,,,,,,,,,,,,,,,"Species",,,"Scyphozoa",,,,408472,,"Moon jelly","Corpus Christi Bay",135306,"1986"
715833687,"Aurelia aurita","(Linnaeus, 1758)","1993-12-06 12:00:00",-97.325,27.825,"TPWD","Corpus Christi Bay Trawl",,"urn:lsid:marinespecies.org:taxname:135306","Aurelia aurita",,,,,,,,"HumanObservation",,,"Scyphozoa",,,,"100",,,,"TPWD_HARC_TexasCorpusChristiBay_Trawl",,3.55,,,,,,,"Ulmaridae",,,,,,"Aurelia","EPSG:4326 WGS 84",,,,,,,,,,,,,,,,,,,,"Animalia",,,"Nueces Estuary",,,,,"3.4","3.7","2014-06-05",,,,,,"1111594571",,"Q","Semaeostomeae",,,,"HARC",,"Cnidaria",1073085566,,"TPWD",,,3537,,,,,,"Aurelia aurita","Texas","Discomedusae",,,,,,,,,,,,,,,,,,,"Species",,,"Scyphozoa",,,,408472,,"Moon jelly","Corpus Christi Bay",135306,"1993"
715833688,"Aurelia aurita","(Linnaeus, 1758)","1998-07-23 12:00:00",-97.325,27.825,"TPWD","Corpus Christi Bay Trawl",,"urn:lsid:marinespecies.org:taxname:135306","Aurelia aurita",,,,,,,,"HumanObservation",,,"Scyphozoa",,,,"100",,,,"TPWD_HARC_TexasCorpusChristiBay_Trawl",,3.7,,,,,,,"Ulmaridae",,,,,,"Aurelia","EPSG:4326 WGS 84",,,,,,,,,,,,,,,,,,,,"Animalia",,,"Nueces Estuary",,,,,"3.7","3.7","2014-06-05",,,,,,"1111594580",,"Q","Semaeostomeae",,,,"HARC",,"Cnidaria",1073216638,,"TPWD",,,3537,,,,,,"Aurelia aurita","Texas","Discomedusae",,,,,,,,,,,,,,,,,,,"Species",,,"Scyphozoa",,,,408472,,"Moon jelly","Corpus Christi Bay",135306,"1998"
715833689,"Aurelia aurita","(Linnaeus, 1758)","2000-05-04 12:00:00",-97.325,27.825278000000004,"TPWD","Corpus Christi Bay Trawl",,"urn:lsid:marinespecies.org:taxname:135306","Aurelia aurita",,,,,,,,"HumanObservation",,,"Scyphozoa",,,,"100",,,,"TPWD_HARC_TexasCorpusChristiBay_Trawl",,3.85,,,,,,,"Ulmaridae",,,,,,"Aurelia","EPSG:4326 WGS 84",,,,,,,,,,,,,,,,,,,,"Animalia",,,"Nueces Estuary",,,,,"3.7","4","2014-06-05",,,,,,"1111594582",,"Q","Semaeostomeae",,,,"HARC",,"Cnidaria",1073085566,,"TPWD",,,3537,,,,,,"Aurelia aurita","Texas","Discomedusae",,,,,,,,,,,,,,,,,,,"Species",,,"Scyphozoa",,,,408472,,"Moon jelly","Corpus Christi Bay",135306,"2000"
715833690,"Aurelia aurita","(Linnaeus, 1758)","2007-07-06 12:00:00",-97.303333,27.820556,"TPWD","Corpus Christi Bay Trawl",,"urn:lsid:marinespecies.org:taxname:135306","Aurelia aurita",,,,,,,,"HumanObservation",,,"Scyphozoa",,,,"100",,,,"TPWD_HARC_TexasCorpusChristiBay_Trawl",,3.7,,,,,,,"Ulmaridae",,,,,,"Aurelia","EPSG:4326 WGS 84",,,,,,,,,,,,,,,,,,,,"Animalia",,,"Nueces Estuary",,,,,"3.7","3.7","2014-06-05",,,,,,"1111594587",,"Q","Semaeostomeae",,,,"HARC",,"Cnidaria",1073216638,,"TPWD",,,3537,,,,,,"Aurelia aurita","Texas","Discomedusae",,,,,,,,,,,,,,,,,,,"Species",,,"Scyphozoa",,,,408472,,"Moon jelly","Corpus Christi Bay",135306,"2007"
715833691,"Aurelia aurita","(Linnaeus, 1758)","2008-11-18 12:00:00",-97.306111,27.824167,"TPWD","Corpus Christi Bay Trawl",,"urn:lsid:marinespecies.org:taxname:135306","Aurelia aurita",,,,,,,,"HumanObservation",,,"Scyphozoa",,,,"100",,,,"TPWD_HARC_TexasCorpusChristiBay_Trawl",,3.55,,,,,,,"Ulmaridae",,,,,,"Aurelia","EPSG:4326 WGS 84",,,,,,,,,,,,,,,,,,,,"Animalia",,,"Nueces Estuary",,,,,"3.5","3.6","2014-06-05",,,,,,"1111594592",,"Q","Semaeostomeae",,,,"HARC",,"Cnidaria",1073085566,,"TPWD",,,3537,,,,,,"Aurelia aurita","Texas","Discomedusae",,,,,,,,,,,,,,,,,,,"Species",,,"Scyphozoa",,,,408472,,"Moon jelly","Corpus Christi Bay",135306,"2008"
715833692,"Aurelia aurita","(Linnaeus, 1758)","1995-08-22 12:00:00",-97.30833299999999,27.825,"TPWD","Corpus Christi Bay Trawl",,"urn:lsid:marinespecies.org:taxname:135306","Aurelia aurita",,,,,,,,"HumanObservation",,,"Scyphozoa",,,,"100",,,,"TPWD_HARC_TexasCorpusChristiBay_Trawl",,3.4,,,,,,,"Ulmaridae",,,,,,"Aurelia","EPSG:4326 WGS 84",,,,,,,,,,,,,,,,,,,,"Animalia",,,"Nueces Estuary",,,,,"3.4","3.4","2014-06-05",,,,,,"1111594623",,"Q","Semaeostomeae",,,,"HARC",,"Cnidaria",1073216638,,"TPWD",,,3537,,,,,,"Aurelia aurita","Texas","Discomedusae",,,,,,,,,,,,,,,,,,,"Species",,,"Scyphozoa",,,,408472,,"Moon jelly","Corpus Christi Bay",135306,"1995"
715833693,"Aurelia aurita","(Linnaeus, 1758)","1995-11-29 12:00:00",-97.30833299999999,27.825,"TPWD","Corpus Christi Bay Trawl",,"urn:lsid:marinespecies.org:taxname:135306","Aurelia aurita",,,,,,,,"HumanObservation",,,"Scyphozoa",,,,"100",,,,"TPWD_HARC_TexasCorpusChristiBay_Trawl",,4.3,,,,,,,"Ulmaridae",,,,,,"Aurelia","EPSG:4326 WGS 84",,,,,,,,,,,,,,,,,,,,"Animalia",,,"Nueces Estuary",,,,,"4.3","4.3","2014-06-05",,,,,,"1111594626",,"Q","Semaeostomeae",,,,"HARC",,"Cnidaria",1073216638,,"TPWD",,,3537,,,,,,"Aurelia aurita","Texas","Discomedusae",,,,,,,,,,,,,,,,,,,"Species",,,"Scyphozoa",,,,408472,,"Moon jelly","Corpus Christi Bay",135306,"1995"
715833694,"Aurelia aurita","(Linnaeus, 1758)","2005-11-07 12:00:00",-97.309722,27.825,"TPWD","Corpus Christi Bay Trawl",,"urn:lsid:marinespecies.org:taxname:135306","Aurelia aurita",,,,,,,,"HumanObservation",,,"Scyphozoa",,,,"100",,,,"TPWD_HARC_TexasCorpusChristiBay_Trawl",,3.4,,,,,,,"Ulmaridae",,,,,,"Aurelia","EPSG:4326 WGS 84",,,,,,,,,,,,,,,,,,,,"Animalia",,,"Nueces Estuary",,,,,"3.4","3.4","2014-06-05",,,,,,"1111594630",,"Q","Semaeostomeae",,,,"HARC",,"Cnidaria",1073216638,,"TPWD",,,3537,,,,,,"Aurelia aurita","Texas","Discomedusae",,,,,,,,,,,,,,,,,,,"Species",,,"Scyphozoa",,,,408472,,"Moon jelly","Corpus Christi Bay",135306,"2005"
715833695,"Aurelia aurita","(Linnaeus, 1758)","2000-07-18 12:00:00",-97.307222,27.826944,"TPWD","Corpus Christi Bay Trawl",,"urn:lsid:marinespecies.org:taxname:135306","Aurelia aurita",,,,,,,,"HumanObservation",,,"Scyphozoa",,,,"100",,,,"TPWD_HARC_TexasCorpusChristiBay_Trawl",,3.55,,,,,,,"Ulmaridae",,,,,,"Aurelia","EPSG:4326 WGS 84",,,,,,,,,,,,,,,,,,,,"Animalia",,,"Nueces Estuary",,,,,"3.4","3.7","2014-06-05",,,,,,"1111594640",,"Q","Semaeostomeae",,,,"HARC",,"Cnidaria",1073085566,,"TPWD",,,3537,,,,,,"Aurelia aurita","Texas","Discomedusae",,,,,,,,,,,,,,,,,,,"Species",,,"Scyphozoa",,,,408472,,"Moon jelly","Corpus Christi Bay",135306,"2000"
715833696,"Aurelia aurita","(Linnaeus, 1758)","2000-03-27 12:00:00",-97.29333299999999,27.823056,"TPWD","Corpus Christi Bay Trawl",,"urn:lsid:marinespecies.org:taxname:135306","Aurelia aurita",,,,,,,,"HumanObservation",,,"Scyphozoa",,,,"100",,,,"TPWD_HARC_TexasCorpusChristiBay_Trawl",,3.7,,,,,,,"Ulmaridae",,,,,,"Aurelia","EPSG:4326 WGS 84",,,,,,,,,,,,,,,,,,,,"Animalia",,,"Nueces Estuary",,,,,"3.7","3.7","2014-06-05",,,,,,"1111594646",,"Q","Semaeostomeae",,,,"HARC",,"Cnidaria",1073216638,,"TPWD",,,3537,,,,,,"Aurelia aurita","Texas","Discomedusae",,,,,,,,,,,,,,,,,,,"Species",,,"Scyphozoa",,,,408472,,"Moon jelly","Corpus Christi Bay",135306,"2000"
715833697,"Aurelia aurita","(Linnaeus, 1758)","1992-07-20 12:00:00",-97.291667,27.825,"TPWD","Corpus Christi Bay Trawl",,"urn:lsid:marinespecies.org:taxname:135306","Aurelia aurita",,,,,,,,"HumanObservation",,,"Scyphozoa",,,,"100",,,,"TPWD_HARC_TexasCorpusChristiBay_Trawl",,4.15,,,,,,,"Ulmaridae",,,,,,"Aurelia","EPSG:4326 WGS 84",,,,,,,,,,,,,,,,,,,,"Animalia",,,"Nueces Estuary",,,,,"4","4.3","2014-06-05",,,,,,"1111594668",,"Q","Semaeostomeae",,,,"HARC",,"Cnidaria",1073085566,,"TPWD",,,3537,,,,,,"Aurelia aurita","Texas","Discomedusae",,,,,,,,,,,,,,,,,,,"Species",,,"Scyphozoa",,,,408472,,"Moon jelly","Corpus Christi Bay",135306,"1992"
715833698,"Aurelia aurita","(Linnaeus, 1758)","1993-11-04 12:00:00",-97.291667,27.825,"TPWD","Corpus Christi Bay Trawl",,"urn:lsid:marinespecies.org:taxname:135306","Aurelia aurita",,,,,,,,"HumanObservation",,,"Scyphozoa",,,,"100",,,,"TPWD_HARC_TexasCorpusChristiBay_Trawl",,3.7,,,,,,,"Ulmaridae",,,,,,"Aurelia","EPSG:4326 WGS 84",,,,,,,,,,,,,,,,,,,,"Animalia",,,"Nueces Estuary",,,,,"3.7","3.7","2014-06-05",,,,,,"1111594670",,"Q","Semaeostomeae",,,,"HARC",,"Cnidaria",1073216638,,"TPWD",,,3537,,,,,,"Aurelia aurita","Texas","Discomedusae",,,,,,,,,,,,,,,,,,,"Species",,,"Scyphozoa",,,,408472,,"Moon jelly","Corpus Christi Bay",135306,"1993"
715833699,"Aurelia aurita","(Linnaeus, 1758)","1998-07-08 12:00:00",-97.291667,27.825,"TPWD","Corpus Christi Bay Trawl",,"urn:lsid:marinespecies.org:taxname:135306","Aurelia aurita",,,,,,,,"HumanObservation",,,"Scyphozoa",,,,"100",,,,"TPWD_HARC_TexasCorpusChristiBay_Trawl",,3.7,,,,,,,"Ulmaridae",,,,,,"Aurelia","EPSG:4326 WGS 84",,,,,,,,,,,,,,,,,,,,"Animalia",,,"Nueces Estuary",,,,,"3.7","3.7","2014-06-05",,,,,,"1111594674",,"Q","Semaeostomeae",,,,"HARC",,"Cnidaria",1073216638,,"TPWD",,,3537,,,,,,"Aurelia aurita","Texas","Discomedusae",,,,,,,,,,,,,,,,,,,"Species",,,"Scyphozoa",,,,408472,,"Moon jelly","Corpus Christi Bay",135306,"1998"
715833700,"Aurelia aurita","(Linnaeus, 1758)","2002-10-08 12:00:00",-97.292778,27.825278000000004,"TPWD","Corpus Christi Bay Trawl",,"urn:lsid:marinespecies.org:taxname:135306","Aurelia aurita",,,,,,,,"HumanObservation",,,"Scyphozoa",,,,"100",,,,"TPWD_HARC_TexasCorpusChristiBay_Trawl",,3.55,,,,,,,"Ulmaridae",,,,,,"Aurelia","EPSG:4326 WGS 84",,,,,,,,,,,,,,,,,,,,"Animalia",,,"Nueces Estuary",,,,,"3.4","3.7","2014-06-05",,,,,,"1111594676",,"Q","Semaeostomeae",,,,"HARC",,"Cnidaria",1073085566,,"TPWD",,,3537,,,,,,"Aurelia aurita","Texas","Discomedusae",,,,,,,,,,,,,,,,,,,"Species",,,"Scyphozoa",,,,408472,,"Moon jelly","Corpus Christi Bay",135306,"2002"
715833701,"Aurelia aurita","(Linnaeus, 1758)","2002-12-03 12:00:00",-97.275278,27.824721999999998,"TPWD","Corpus Christi Bay Trawl",,"urn:lsid:marinespecies.org:taxname:135306","Aurelia aurita",,,,,,,,"HumanObservation",,,"Scyphozoa",,,,"100",,,,"TPWD_HARC_TexasCorpusChristiBay_Trawl",,3,,,,,,,"Ulmaridae",,,,,,"Aurelia","EPSG:4326 WGS 84",,,,,,,,,,,,,,,,,,,,"Animalia",,,"Nueces Estuary",,,,,"3","3","2014-06-05",,,,,,"1111594693",,"Q","Semaeostomeae",,,,"HARC",,"Cnidaria",1073216638,,"TPWD",,,3537,,,,,,"Aurelia aurita","Texas","Discomedusae",,,,,,,,,,,,,,,,,,,"Species",,,"Scyphozoa",,,,408472,,"Moon jelly","Corpus Christi Bay",135306,"2002"
715833702,"Aurelia aurita","(Linnaeus, 1758)","1983-12-07 12:00:00",-97.275,27.825,"TPWD","Corpus Christi Bay Trawl",,"urn:lsid:marinespecies.org:taxname:135306","Aurelia aurita",,,,,,,,"HumanObservation",,,"Scyphozoa",,,,"100",,,,"TPWD_HARC_TexasCorpusChristiBay_Trawl",,3.7,,,,,,,"Ulmaridae",,,,,,"Aurelia","EPSG:4326 WGS 84",,,,,,,,,,,,,,,,,,,,"Animalia",,,"Nueces Estuary",,,,,"3.7","3.7","2014-06-05",,,,,,"1111594696",,"Q","Semaeostomeae",,,,"HARC",,"Cnidaria",1073216638,,"TPWD",,,3537,,,,,,"Aurelia aurita","Texas","Discomedusae",,,,,,,,,,,,,,,,,,,"Species",,,"Scyphozoa",,,,408472,,"Moon jelly","Corpus Christi Bay",135306,"1983"
715833703,"Aurelia aurita","(Linnaeus, 1758)","1995-07-19 12:00:00",-97.275,27.825,"TPWD","Corpus Christi Bay Trawl",,"urn:lsid:marinespecies.org:taxname:135306","Aurelia aurita",,,,,,,,"HumanObservation",,,"Scyphozoa",,,,"100",,,,"TPWD_HARC_TexasCorpusChristiBay_Trawl",,3,,,,,,,"Ulmaridae",,,,,,"Aurelia","EPSG:4326 WGS 84",,,,,,,,,,,,,,,,,,,,"Animalia",,,"Nueces Estuary",,,,,"3","3","2014-06-05",,,,,,"1111594728",,"Q","Semaeostomeae",,,,"HARC",,"Cnidaria",1073216638,,"TPWD",,,3537,,,,,,"Aurelia aurita","Texas","Discomedusae",,,,,,,,,,,,,,,,,,,"Species",,,"Scyphozoa",,,,408472,,"Moon jelly","Corpus Christi Bay",135306,"1995"
715833704,"Aurelia aurita","(Linnaeus, 1758)","1998-07-08 12:00:00",-97.275,27.825,"TPWD","Corpus Christi Bay Trawl",,"urn:lsid:marinespecies.org:taxname:135306","Aurelia aurita",,,,,,,,"HumanObservation",,,"Scyphozoa",,,,"100",,,,"TPWD_HARC_TexasCorpusChristiBay_Trawl",,3.7,,,,,,,"Ulmaridae",,,,,,"Aurelia","EPSG:4326 WGS 84",,,,,,,,,,,,,,,,,,,,"Animalia",,,"Nueces Estuary",,,,,"3.7","3.7","2014-06-05",,,,,,"1111594734",,"Q","Semaeostomeae",,,,"HARC",,"Cnidaria",1073216638,,"TPWD",,,3537,,,,,,"Aurelia aurita","Texas","Discomedusae",,,,,,,,,,,,,,,,,,,"Species",,,"Scyphozoa",,,,408472,,"Moon jelly","Corpus Christi Bay",135306,"1998"
715833705,"Aurelia aurita","(Linnaeus, 1758)","2005-11-19 12:00:00",-97.275278,27.825278000000004,"TPWD","Corpus Christi Bay Trawl",,"urn:lsid:marinespecies.org:taxname:135306","Aurelia aurita",,,,,,,,"HumanObservation",,,"Scyphozoa",,,,"100",,,,"TPWD_HARC_TexasCorpusChristiBay_Trawl",,3.4,,,,,,,"Ulmaridae",,,,,,"Aurelia","EPSG:4326 WGS 84",,,,,,,,,,,,,,,,,,,,"Animalia",,,"Nueces Estuary",,,,,"3.4","3.4","2014-06-05",,,,,,"1111594738",,"Q","Semaeostomeae",,,,"HARC",,"Cnidaria",1073216638,,"TPWD",,,3537,,,,,,"Aurelia aurita","Texas","Discomedusae",,,,,,,,,,,,,,,,,,,"Species",,,"Scyphozoa",,,,408472,,"Moon jelly","Corpus Christi Bay",135306,"2005"
715833706,"Aurelia aurita","(Linnaeus, 1758)","1999-12-06 12:00:00",-97.27555600000001,27.826110999999997,"TPWD","Corpus Christi Bay Trawl",,"urn:lsid:marinespecies.org:taxname:135306","Aurelia aurita",,,,,,,,"HumanObservation",,,"Scyphozoa",,,,"100",,,,"TPWD_HARC_TexasCorpusChristiBay_Trawl",,2.85,,,,,,,"Ulmaridae",,,,,,"Aurelia","EPSG:4326 WGS 84",,,,,,,,,,,,,,,,,,,,"Animalia",,,"Nueces Estuary",,,,,"2.7","3","2014-06-05",,,,,,"1111594741",,"Q","Semaeostomeae",,,,"HARC",,"Cnidaria",1073085566,,"TPWD",,,3537,,,,,,"Aurelia aurita","Texas","Discomedusae",,,,,,,,,,,,,,,,,,,"Species",,,"Scyphozoa",,,,408472,,"Moon jelly","Corpus Christi Bay",135306,"1999"
